url,Datetime,Tweet Id,Text,Retweet Count,Reply Count,Like Count,Username,Display Name,Followers Count,Friends Count,Rendered Content,Day,Month,Year
https://twitter.com/HereWeGoTwoSix/status/1091842682211713024,2019-02-02 23:35:55+00:00,1091842682211713024,Me and Kiley are single handedly demolishing a Party Size bag of Spicy Sweet Chili Doritos and that is goals,1,1,11,HereWeGoTwoSix,Joe,121,706,Me and Kiley are single handedly demolishing a Party Size bag of Spicy Sweet Chili Doritos and that is goals,2,2,2019
https://twitter.com/leftarmisme/status/1091837127791382528,2019-02-02 23:13:51+00:00,1091837127791382528,"Ugh. I wonder if I'll ever figure out what my true purpose in this life is. I mean eating Doritos makes me insanely happy, but I have a hard time believing Doritos are the reason for my existence.",18,8,70,leftarmisme,The Evolving Arm,35316,8609,"Ugh. I wonder if I'll ever figure out what my true purpose in this life is.
I mean eating Doritos makes me insanely happy, but I have a hard time believing Doritos are the reason for my existence.",2,2,2019
https://twitter.com/kydalito/status/1091835856472629248,2019-02-02 23:08:48+00:00,1091835856472629248,i will die without doritos,1,2,2,kydalito,final girlboss,274,881,i will die without doritos,2,2,2019
https://twitter.com/kitcardy12/status/1091835059349401606,2019-02-02 23:05:38+00:00,1091835059349401606,"Nene on prodcast:""we're gonna get Lisa V"". Well, first @KyleRichards got Teddi and Doritos on her side by making up lies about lvp , then Erika and Rinna joined the hate lvp-train. On @Andy babyshower @ramonasinger and @NeNeLeakes joined the train. Who will be next, Kyle? #RHOBH",2,6,21,kitcardy12,kitcardy,184,113,"Nene on prodcast:""we're gonna get Lisa V"". Well, first @KyleRichards got Teddi and Doritos on her side by making up lies about lvp , then Erika and Rinna joined the hate lvp-train. On @Andy babyshower @ramonasinger and @NeNeLeakes joined the train. Who will be next, Kyle? #RHOBH",2,2,2019
https://twitter.com/CindyWMorrison/status/1091834193590534144,2019-02-02 23:02:11+00:00,1091834193590534144,The story behind the @Doritos #timemachine video.. wow! https://t.co/pT9qTlNyC1,1,0,1,CindyWMorrison,Realtor Cindy Morrison,23500,19851,"The story behind the @Doritos #timemachine video.. wow!
azcentral.com/story/entertai…",2,2,2019
https://twitter.com/konichiwanker/status/1091829751612932098,2019-02-02 22:44:32+00:00,1091829751612932098,i wanna be skinny but i also want to have doritos and capri sun for breakfast,2,0,7,konichiwanker,es ☾,46280,47503,i wanna be skinny but i also want to have doritos and capri sun for breakfast,2,2,2019
https://twitter.com/biirble/status/1091828625052192769,2019-02-02 22:40:04+00:00,1091828625052192769,Just got a bowl of Doritos and I kicked the bowl up while sitting down so now I am eating Doritos off myself and it's been a long time since I last felt this useful,1,1,5,biirble,the offici🐪l wibbol,429,332,Just got a bowl of Doritos and I kicked the bowl up while sitting down so now I am eating Doritos off myself and it's been a long time since I last felt this useful,2,2,2019
https://twitter.com/thad_wilkes/status/1091827777349869568,2019-02-02 22:36:41+00:00,1091827777349869568,"@melvillmatic I have no idea what that means. Anyway, @maroon5 should’nt have to take the heat for Kaepernick. They want to play for 12 mins and sell some CDs. NO ONE is upset with Doritos, Budweiser, Amazon etc. for placing ads on Sunday trying to sell their products. All hypocrites",1,1,2,thad_wilkes,Silver Surfer,24,96,"@melvillmatic I have no idea what that means. Anyway, @maroon5 should’nt have to take the heat for Kaepernick. They want to play for 12 mins and sell some CDs. NO ONE is upset with Doritos, Budweiser, Amazon etc. for placing ads on Sunday trying to sell their products. All hypocrites",2,2,2019
https://twitter.com/nyabreyon/status/1091827003433590786,2019-02-02 22:33:37+00:00,1091827003433590786,Put some hot sauce on my Doritos babyyyyy,1,0,3,nyabreyon,Brëyøn 17,542,230,Put some hot sauce on my Doritos babyyyyy,2,2,2019
https://twitter.com/FusingHelium3/status/1091819011191570433,2019-02-02 22:01:51+00:00,1091819011191570433,The only reason I'm glad it's the super bowl this Sunday is so when I buy multiple bags of Doritos people won't know they're for me to eat alone,1,1,3,FusingHelium3,shark puppy,361,1102,The only reason I'm glad it's the super bowl this Sunday is so when I buy multiple bags of Doritos people won't know they're for me to eat alone,2,2,2019
https://twitter.com/risingstar104/status/1091814569247473665,2019-02-02 21:44:12+00:00,1091814569247473665,@backstreetboys idk what's even hotter? Doritos® | Chance the Rapper x Backstreet Boys Super Bowl OFFICIAL VIDEO... https://t.co/goE6NjHQje via @YouTube,1,0,0,risingstar104,Rosa Jessica,510,3565,@backstreetboys idk what's even hotter? Doritos® | Chance the Rapper x Backstreet Boys Super Bowl OFFICIAL VIDEO... youtu.be/WTMzIZhI7q8 via @YouTube,2,2,2019
https://twitter.com/pollybarnes_/status/1091814146595831810,2019-02-02 21:42:32+00:00,1091814146595831810,"We just watched #IREvENG on record and stress-ate two big bags of Doritos, three family bags of M&amp;Ms &amp; four Twirls &amp; we’re still going. What a bloody match 🌹🤮❤️😭",3,8,94,pollybarnes_,polly barnes,12362,717,"We just watched #IREvENG on record and stress-ate two big bags of Doritos, three family bags of M&amp;Ms &amp; four Twirls &amp; we’re still going. What a bloody match 🌹🤮❤️😭",2,2,2019
https://twitter.com/GoBigRedCast/status/1091814069680640001,2019-02-02 21:42:13+00:00,1091814069680640001,It takes the Redcast 4 minutes to walk to the fridge and pantry for a beer and bag of Doritos.... https://t.co/IdjCduVyss,1,1,7,GoBigRedCast,Go Big Redcast 🎙,8704,981,It takes the Redcast 4 minutes to walk to the fridge and pantry for a beer and bag of Doritos.... twitter.com/LJSSportsWagne…,2,2,2019
https://twitter.com/SchoonerCurling/status/1091812536721309701,2019-02-02 21:36:08+00:00,1091812536721309701,"Another Saturday night and you, once again, don't have plans to do anything fun. Trust me, you don't want to spend another night on the sofa sharin' Doritos with the cat and watchin' Gilligan's Island reruns... https://t.co/oNn3N1UKIE",1,0,0,SchoonerCurling,Schooner Curling,412,33,"Another Saturday night and you, once again, don't have plans to do anything fun. Trust me, you don't want to spend another night on the sofa sharin' Doritos with the cat and watchin' Gilligan's Island reruns... facebook.com/schooner.curli…",2,2,2019
https://twitter.com/ThaRealGamoni/status/1091806424261382146,2019-02-02 21:11:50+00:00,1091806424261382146,I just want some Doritos ! Same sis https://t.co/CAFuLS9IxT,1,1,1,ThaRealGamoni,G.,902,193,I just want some Doritos ! Same sis twitter.com/_lovNia/status…,2,2,2019
https://twitter.com/MichelleBruton/status/1091804533901193217,2019-02-02 21:04:20+00:00,1091804533901193217,Things we’ve bought for our Super Bowl party so far:  Pigs in a blanket  Buffalo/bbq chicken fingers  Doritos  Pretzel balls (!) Cheeses and meats  Assorted dips  Rams napkins from Party City (lol)  b e e r   Things we’ve not bought for Super Bowl so far:  Vegetables,4,14,89,MichelleBruton,Michelle Bruton,10523,3085,"Things we’ve bought for our Super Bowl party so far:

Pigs in a blanket 
Buffalo/bbq chicken fingers 
Doritos 
Pretzel balls (!)
Cheeses and meats 
Assorted dips 
Rams napkins from Party City (lol) 
b e e r 

Things we’ve not bought for Super Bowl so far:

Vegetables",2,2,2019
https://twitter.com/ZackMoore22/status/1091798806956511234,2019-02-02 20:41:34+00:00,1091798806956511234,@13_nichol Rams by 10.. Maroon 5 will play Sweet Victory from Spongebob.. Doritos will have one or two funny commercials and the rest will try too hard..,1,0,3,ZackMoore22,Zack Moore,324,346,@13_nichol Rams by 10.. Maroon 5 will play Sweet Victory from Spongebob.. Doritos will have one or two funny commercials and the rest will try too hard..,2,2,2019
https://twitter.com/meglish/status/1091797301520158726,2019-02-02 20:35:35+00:00,1091797301520158726,The face of a goblin that licked my unattended Doritos https://t.co/eqaU18SAmr,1,4,35,meglish,Meghan ⚔️,2080,839,The face of a goblin that licked my unattended Doritos https://t.co/eqaU18SAmr,2,2,2019
https://twitter.com/azcentral/status/1091796239824252928,2019-02-02 20:31:22+00:00,1091796239824252928,"Last but not least, remembering Ryan Thomas Anderson from Phoenix whose Doritos Time Machine commercial made the Super Bowl in 2014. (7/7) https://t.co/CbSIJrndQS",1,0,3,azcentral,azcentral,416339,672,"Last but not least, remembering Ryan Thomas Anderson from Phoenix whose Doritos Time Machine commercial made the Super Bowl in 2014. (7/7) azcentral.com/story/entertai…",2,2,2019
https://twitter.com/FahriMac/status/1091795844402159616,2019-02-02 20:29:48+00:00,1091795844402159616,"Done with going out , if you need me I’ll be in my room under 5 blankets watching Netflix and eating Doritos",2,3,18,FahriMac,Fahri Mac,126,123,"Done with going out , if you need me I’ll be in my room under 5 blankets watching Netflix and eating Doritos",2,2,2019
https://twitter.com/theeaqaurius/status/1091795281530834945,2019-02-02 20:27:34+00:00,1091795281530834945,"them hot flaming Doritos, boooooy🥵😭 shit freaking spicy frfr",1,0,0,theeaqaurius,•,21826,21434,"them hot flaming Doritos, boooooy🥵😭 shit freaking spicy frfr",2,2,2019
https://twitter.com/teenie36214/status/1091794012523061248,2019-02-02 20:22:31+00:00,1091794012523061248,“Any predictions about Superbowl?”   Howie: “Doritos” 🤣👏https://t.co/2s441idCYh,1,0,2,teenie36214,Tina F. ミ☆ 🐊💕,469,506,"“Any predictions about Superbowl?” 

Howie: “Doritos” 🤣👏sportingnews.com/au/nfl/video/b…",2,2,2019
https://twitter.com/djnumeric/status/1091793880532439040,2019-02-02 20:22:00+00:00,1091793880532439040,I knew it was the #SuperBowl tomorrow because this grocery store's gigantic Doritos display told me so.,1,0,4,djnumeric,Noel,555,349,I knew it was the #SuperBowl tomorrow because this grocery store's gigantic Doritos display told me so.,2,2,2019
https://twitter.com/Suntimes/status/1091793380626051074,2019-02-02 20:20:01+00:00,1091793380626051074,"Super Bowl commercials are taking a lighter tone this year in an effort to avoid internet scorn. Have you seen Chicago's own, Chance the Rapper, in a spot for Doritos? https://t.co/pkvelfPlel",4,4,12,Suntimes,Chicago Sun-Times,533640,13629,"Super Bowl commercials are taking a lighter tone this year in an effort to avoid internet scorn. Have you seen Chicago's own, Chance the Rapper, in a spot for Doritos? bit.ly/2Ghkb9v",2,2,2019
https://twitter.com/madelynacadia/status/1091789340441751553,2019-02-02 20:03:57+00:00,1091789340441751553,jake tried to tell our uber driver to take us to cool ranch doritos 203 dr. last night...,1,0,9,madelynacadia,madelyn.,128,93,jake tried to tell our uber driver to take us to cool ranch doritos 203 dr. last night...,2,2,2019
https://twitter.com/CNNBusiness/status/1091788344030347264,2019-02-02 20:00:00+00:00,1091788344030347264,"The usual Super Bowl suspects like Coke, Pepsi, Pringles and Doritos are back with new ads that feature a host of celebrities. Watch them before they air: https://t.co/BCqPEFSbzC https://t.co/QRI23VA48r",22,5,22,CNNBusiness,CNN Business,1868861,952,"The usual Super Bowl suspects like Coke, Pepsi, Pringles and Doritos are back with new ads that feature a host of celebrities. Watch them before they air: cnn.it/2DH9WcG https://t.co/QRI23VA48r",2,2,2019
https://twitter.com/rga_02/status/1091786707245117441,2019-02-02 19:53:30+00:00,1091786707245117441,The viral marketing for the new doritos flavor has gone too far https://t.co/qyxpMLFYWd,1,0,4,rga_02,RJ,550,409,The viral marketing for the new doritos flavor has gone too far https://t.co/qyxpMLFYWd,2,2,2019
https://twitter.com/aloria/status/1091776877801472001,2019-02-02 19:14:26+00:00,1091776877801472001,I am making chicken tenders coated with Flamin’ Hot Nacho Doritos because I am a gourmet of the highest caliber  https://t.co/L2EUkdyxpK,5,14,134,aloria,aloria,29243,804,"I am making chicken tenders coated with Flamin’ Hot Nacho Doritos because I am a gourmet of the highest caliber 
spendwithpennies.com/doritos-cruste…",2,2,2019
https://twitter.com/Zepidix/status/1091774856176300032,2019-02-02 19:06:24+00:00,1091774856176300032,Goals for this year:  Reach +50k Plays in Spotify Reach 1k fans in Spotify Release+5 songs Eat Doritos,2,1,3,Zepidix,Zepi,760,370,"Goals for this year:

Reach +50k Plays in Spotify
Reach 1k fans in Spotify
Release+5 songs
Eat Doritos",2,2,2019
https://twitter.com/GoodDoctorK_S/status/1091768491978289152,2019-02-02 18:41:07+00:00,1091768491978289152,Apparently chickpeas are the new Doritos!!!! 😂🤣😂 Omg!! Cannot wait for Monday!!  Only 2️⃣ more days!!! 🤪🤪@Richard_Schiff @freddiehighmore #TheGoodDoctor #RenewTheGoodDoctorSeason3 @shorez @todavidkim @SLfrom @gooddrwriters #TGDscouts ~𝕂𝕣𝕚𝕤𝕥𝕚𝕖♥️ https://t.co/eTQyYuVncM,5,1,11,GoodDoctorK_S,The Good Doctor Scouts|TGDScouts K&S🇺🇸🇨🇦🇮🇲🧩,2295,3986,Apparently chickpeas are the new Doritos!!!! 😂🤣😂 Omg!! Cannot wait for Monday!!  Only 2️⃣ more days!!! 🤪🤪@Richard_Schiff @freddiehighmore #TheGoodDoctor #RenewTheGoodDoctorSeason3 @shorez @todavidkim @SLfrom @gooddrwriters #TGDscouts ~𝕂𝕣𝕚𝕤𝕥𝕚𝕖♥️ twitter.com/GoodDoctorABC/…,2,2,2019
https://twitter.com/NIPRGreens/status/1091763851794702336,2019-02-02 18:22:40+00:00,1091763851794702336,Take a look behind the scenes of @Doritos latest Super Bowl #SBLIII commercial. It’s HOT! #CantSpinThis #NowItsHot #SaveTheOrangutans #PalmOil @PepsiCo https://t.co/DUNZjTyKX4,1,0,0,NIPRGreens,North Island - Powell River Greens,822,487,"Take a look behind the scenes of @Doritos latest Super Bowl #SBLIII commercial. It’s HOT! #CantSpinThis #NowItsHot #SaveTheOrangutans #PalmOil @PepsiCo
bit.ly/2Uvfz3w",2,2,2019
https://twitter.com/escottamemoir/status/1091763542154334208,2019-02-02 18:21:27+00:00,1091763542154334208,"Is the Super Bowl really worth the amount advertisers are paying?   IMO: I'm no closer to buying Doritos even though I super dig that Chance x Backstreet collab. Why? Doritos are absolute trash in their packaging, ingredients, impact on mood/health, etc. Also idc about the NFL.",3,0,4,escottamemoir,Emilie Scott,671,1390,"Is the Super Bowl really worth the amount advertisers are paying? 

IMO: I'm no closer to buying Doritos even though I super dig that Chance x Backstreet collab. Why? Doritos are absolute trash in their packaging, ingredients, impact on mood/health, etc. Also idc about the NFL.",2,2,2019
https://twitter.com/njriosss/status/1091763327766749184,2019-02-02 18:20:35+00:00,1091763327766749184,@itsvalcarter they ain’t good sis i was so disappointed they taste just like the spicy nacho doritos :/,1,1,1,njriosss,n.,777,666,@itsvalcarter they ain’t good sis i was so disappointed they taste just like the spicy nacho doritos :/,2,2,2019
https://twitter.com/Almost_Lawyered/status/1091760085972455428,2019-02-02 18:07:43+00:00,1091760085972455428,@thejenlife I did this with doritos and the oxo containers. Can confirm it works out well,1,0,3,Almost_Lawyered,Finally Lawyered,460,125,@thejenlife I did this with doritos and the oxo containers. Can confirm it works out well,2,2,2019
https://twitter.com/TheJaksalad/status/1091759925980774405,2019-02-02 18:07:04+00:00,1091759925980774405,"@hadleyjoye ""Still fuckin with them freak hoes; stank pussy smellin like cool ranch Doritos!"" -Danny Brown",1,0,2,TheJaksalad,Mr. Jazz,262,826,"@hadleyjoye ""Still fuckin with them freak hoes; stank pussy smellin like cool ranch Doritos!""
-Danny Brown",2,2,2019
https://twitter.com/kustomkarl67/status/1091758444208631808,2019-02-02 18:01:11+00:00,1091758444208631808,"@SarahJax808 @8extremes doritos , a blight in our garden - causing interruption to our divine flowing orchestration of life",1,0,2,kustomkarl67,kustomkarl67,1368,859,"@SarahJax808 @8extremes doritos , a blight in our garden
- causing interruption to our divine flowing orchestration of life",2,2,2019
https://twitter.com/GoStudyUmer/status/1091757938702716928,2019-02-02 17:59:11+00:00,1091757938702716928,If anyone is thinking to be her Valentine then please know that she like Doritos. Baki marzi hai https://t.co/5BkbUmuehB,2,2,11,GoStudyUmer,Umer 🇵🇰,29762,926,If anyone is thinking to be her Valentine then please know that she like Doritos. Baki marzi hai twitter.com/zunairayy/stat…,2,2,2019
