url,Datetime,Tweet Id,Text,Retweet Count,Reply Count,Like Count,Username,Display Name,Followers Count,Friends Count,Rendered Content,Day,Month,Year
https://twitter.com/MissJJLee_MUA/status/1493259163379589129,2022-02-14 16:21:42+00:00,1493259163379589129,"@Uber_Support just received an order from McDonald’s, firstly my daughter’s nuggets were missing…the drinks spilled in the bag, then went to eat the food that actually came, chips were burgers and chips were cold 🙈 so disappointed",1,0,0,MissJJLee_MUA,Josephine Lee,280,269,"@Uber_Support just received an order from McDonald’s, firstly my daughter’s nuggets were missing…the drinks spilled in the bag, then went to eat the food that actually came, chips were burgers and chips were cold 🙈 so disappointed",14,2,2022
https://twitter.com/NSSN_AntiCuts/status/1493257010669883395,2022-02-14 16:13:09+00:00,1493257010669883395,#NSSN supporting Stuart/Just Eat/Uber Eats drivers in the @IWGB_CLB outside Heckmondwike McDonalds where drivers in North Kirklees have joined the Sheffield Stuart dispute over pay rates and other issues @IWGBunion https://t.co/KCaN7J73iq,4,0,8,NSSN_AntiCuts,NSSN,6238,5911,#NSSN supporting Stuart/Just Eat/Uber Eats drivers in the @IWGB_CLB outside Heckmondwike McDonalds where drivers in North Kirklees have joined the Sheffield Stuart dispute over pay rates and other issues @IWGBunion https://t.co/KCaN7J73iq,14,2,2022
https://twitter.com/ImMiami_Heat/status/1493250847374864384,2022-02-14 15:48:39+00:00,1493250847374864384,StarBucks 50% off today on Uber Eats too bad I don’t eat or drink Shìt from there 😭,1,0,0,ImMiami_Heat,Nae,1272,285,StarBucks 50% off today on Uber Eats too bad I don’t eat or drink Shìt from there 😭,14,2,2022
https://twitter.com/akin_ocal_dev/status/1493244423878160387,2022-02-14 15:23:08+00:00,1493244423878160387,Why product naming matters : UberEat`s Superbowl ad https://t.co/I2PnNLqhgz,1,0,1,akin_ocal_dev,Akin Ocal,27,10,Why product naming matters : UberEat`s Superbowl ad youtube.com/watch?v=Ri-rXP…,14,2,2022
https://twitter.com/thenoelmiller/status/1493216247063871495,2022-02-14 13:31:10+00:00,1493216247063871495,@Uber eat my ass,73,24,3137,thenoelmiller,Noel Miller,872559,719,@Uber eat my ass,14,2,2022
https://twitter.com/TimJRadio/status/1493195717501980677,2022-02-14 12:09:35+00:00,1493195717501980677,"Police say 49-year-old victim went in to get food around 1 a.m. and got back in his car to eat. A few hours later customers noticed something was wrong and cops were called. Fire/EMS opened up the car, which is an Uber, and saw the stabbed victim in driver’s seat. https://t.co/OFuyvhV9i8",3,0,2,TimJRadio,Tim Jimenez,3856,2169,"Police say 49-year-old victim went in to get food around 1 a.m. and got back in his car to eat. A few hours later customers noticed something was wrong and cops were called. Fire/EMS opened up the car, which is an Uber, and saw the stabbed victim in driver’s seat. twitter.com/TimJRadio/stat…",14,2,2022
https://twitter.com/TheoGlitchedOut/status/1493193622711414786,2022-02-14 12:01:16+00:00,1493193622711414786,the meal deal helped to usher in the neoliberal attitude towards food and the growth of Deliveroo/Just Eat/Uber Eats is an extension towards fully completing that process in the mobile-Internet age,1,0,3,TheoGlitchedOut,theo does not compute,835,3113,the meal deal helped to usher in the neoliberal attitude towards food and the growth of Deliveroo/Just Eat/Uber Eats is an extension towards fully completing that process in the mobile-Internet age,14,2,2022
https://twitter.com/nelzblue/status/1493176205486477313,2022-02-14 10:52:03+00:00,1493176205486477313,@NoxNonozi Uber eat and Takealot they are ridiculous with their prices …they need more competition,3,1,70,nelzblue,Nelly Nzima,1469,1667,@NoxNonozi Uber eat and Takealot they are ridiculous with their prices …they need more competition,14,2,2022
https://twitter.com/noMEVjustEMT/status/1493155037215924235,2022-02-14 09:27:57+00:00,1493155037215924235,Depression meal for poor people : dry rice into a Tupperware with some dry chicken without sauce and you put the everything into the microwave Depression meal for rich people : Uber eat,1,3,23,noMEVjustEMT,Seo,2205,340,"Depression meal for poor people : dry rice into a Tupperware with some dry chicken without sauce and you put the everything into the microwave
Depression meal for rich people : Uber eat",14,2,2022
https://twitter.com/Independent/status/1493150623839182848,2022-02-14 09:10:24+00:00,1493150623839182848,US government had to warn people not to eat soap after Uber Eats Super Bowl ad https://t.co/VV4YtwGBpr,3,3,17,Independent,The Independent,3693525,405,US government had to warn people not to eat soap after Uber Eats Super Bowl ad indy100.com/news/uber-eats…,14,2,2022
https://twitter.com/indy100/status/1493129492147187713,2022-02-14 07:46:26+00:00,1493129492147187713,US govt just warned people not to eat soap after Uber Eats Super Bowl ad https://t.co/R8WAoQiVx6,1,0,2,indy100,indy100,108755,442,US govt just warned people not to eat soap after Uber Eats Super Bowl ad indy100.com/news/uber-eats…,14,2,2022
https://twitter.com/thekevinryder/status/1493113010495229953,2022-02-14 06:40:57+00:00,1493113010495229953,"I assume this is a response to the Super Bowl commercial for Uber Eats, where they eat household items like aluminum foil, diapers, dish soap and sponges.  Soap eaters are gonna eat soap. :) @KevinandSluggo  @955KLOS https://t.co/4rYGYVKyWH",1,3,34,thekevinryder,Kevin Ryder,47657,577,"I assume this is a response to the Super Bowl commercial for Uber Eats, where they eat household items like aluminum foil, diapers, dish soap and sponges.

Soap eaters are gonna eat soap. :)
@KevinandSluggo  @955KLOS twitter.com/USCPSC/status/…",14,2,2022
https://twitter.com/knxnews/status/1493080060772995078,2022-02-14 04:30:01+00:00,1493080060772995078,The U.S. Consumer Product Safety Commission has one thing to say after that Uber Eats Super Bowl commercial - do not eat soap. https://t.co/sXEMomXPnO,3,0,4,knxnews,KNX News 97.1 FM,64333,5734,"The U.S. Consumer Product Safety Commission has one thing to say after that Uber Eats Super Bowl commercial - do not eat soap.
audacy.com/knxnews/news/n…",14,2,2022
https://twitter.com/Independent/status/1493070392155643904,2022-02-14 03:51:36+00:00,1493070392155643904,US government had to warn people not to eat soap after Uber Eats Super Bowl ad https://t.co/Grz1fghkic,15,9,27,Independent,The Independent,3693525,405,US government had to warn people not to eat soap after Uber Eats Super Bowl ad indy100.com/news/uber-eats…,14,2,2022
https://twitter.com/lesbiantomgreg/status/1493024807851638789,2022-02-14 00:50:27+00:00,1493024807851638789,ppl were clowning on nicholas braun for the uber eats ad but at least all he’s doing is pretending to drink dish soap or eat a sponge instead of trying to sell crypto like a ton of other celebs in these ads !!,1,1,42,lesbiantomgreg,khronos ⚢☭ | greg hirsch’s pr manager | barry era,654,746,ppl were clowning on nicholas braun for the uber eats ad but at least all he’s doing is pretending to drink dish soap or eat a sponge instead of trying to sell crypto like a ton of other celebs in these ads !!,14,2,2022
https://twitter.com/DiscussingFilm/status/1493024399901040647,2022-02-14 00:48:50+00:00,1493024399901040647,Gwyneth Paltrow tries to eat(?) her vagina candle in a new Uber Eats advert for #SuperBowl https://t.co/BhJkJbRgKZ,541,253,5518,DiscussingFilm,DiscussingFilm,418445,825,Gwyneth Paltrow tries to eat(?) her vagina candle in a new Uber Eats advert for #SuperBowl https://t.co/BhJkJbRgKZ,14,2,2022
https://twitter.com/msanthropicgeek/status/1493024255830802432,2022-02-14 00:48:16+00:00,1493024255830802432,Janet gets blackballed for a nip slip while Gweneth gets to eat her own vagina in an Uber Eats commercial. WTH.  #SuperBowlLVI #UberEats https://t.co/OIl3aTx9Rx,5,1,24,msanthropicgeek,"First of all, Relax",13,17,"Janet gets blackballed for a nip slip while Gweneth gets to eat her own vagina in an Uber Eats commercial. WTH.

#SuperBowlLVI #UberEats https://t.co/OIl3aTx9Rx",14,2,2022
https://twitter.com/CreativeT_Art/status/1493023419599753219,2022-02-14 00:44:56+00:00,1493023419599753219,I just saw Gwyneth Paltrow eat herself out during an uber eats commercial at the Super Bowl... 2022 is gonna have Menence to Society Energy. #SuperBowl,1,0,3,CreativeT_Art,CreativeTemporary (Eclipse of Fire Productions),698,5000,I just saw Gwyneth Paltrow eat herself out during an uber eats commercial at the Super Bowl... 2022 is gonna have Menence to Society Energy. #SuperBowl,14,2,2022
https://twitter.com/PattyNest/status/1493023416378695685,2022-02-14 00:44:56+00:00,1493023416378695685,Is...is Gwyneth Paltrow trying to eat her vagina scented candles in this Uber Eats Super Bowl commercial...? https://t.co/wa0OogZPWZ,2,4,43,PattyNest,Patrick Nestor III,1644,2494,Is...is Gwyneth Paltrow trying to eat her vagina scented candles in this Uber Eats Super Bowl commercial...? https://t.co/wa0OogZPWZ,14,2,2022
https://twitter.com/jxcquelineoh/status/1493023363417219073,2022-02-14 00:44:43+00:00,1493023363417219073,"Uber Eats commercial was not special imo, except for the fine print: ""Do not eat not food"" https://t.co/3HHQkWlCoG",1,0,7,jxcquelineoh,Jacqueline Taylor Oiga,2173,956,"Uber Eats commercial was not special imo, except for the fine print: ""Do not eat not food"" https://t.co/3HHQkWlCoG",14,2,2022
https://twitter.com/TheHand0fThrawn/status/1493023166549090310,2022-02-14 00:43:56+00:00,1493023166549090310,Did the Uber Eats commercial just have Gwyneth Paltrow eat her own Vagina Candle??? #SuperBowl,1,0,2,TheHand0fThrawn,Matthew Mahaney,206,592,Did the Uber Eats commercial just have Gwyneth Paltrow eat her own Vagina Candle??? #SuperBowl,14,2,2022
https://twitter.com/bffatima/status/1493022894821195782,2022-02-14 00:42:51+00:00,1493022894821195782,The fact that the Uber eats advertisement needs to claim that things are ‘prop food’ and that people shouldn’t be eating say pencils and cat litter is exactly why we’re in the pandemic 2 years later.  Don’t get vaccinated but eat dishwashing detergent 🙃 #SuperBowl,1,0,5,bffatima,bff,524,154,"The fact that the Uber eats advertisement needs to claim that things are ‘prop food’ and that people shouldn’t be eating say pencils and cat litter is exactly why we’re in the pandemic 2 years later. 
Don’t get vaccinated but eat dishwashing detergent 🙃 #SuperBowl",14,2,2022
https://twitter.com/JarrettBellini/status/1493022704865353729,2022-02-14 00:42:06+00:00,1493022704865353729,"The fine print of that Uber Eats ad literally said DO NOT EAT KITTY LITTER. Welp, time for Valentine's dinner plan B.",2,4,33,JarrettBellini,Jarrett Bellini,46842,8207,"The fine print of that Uber Eats ad literally said DO NOT EAT KITTY LITTER. Welp, time for Valentine's dinner plan B.",14,2,2022
https://twitter.com/_nhlsharks/status/1493022678654992385,2022-02-14 00:42:00+00:00,1493022678654992385,“Don’t eat kitty litter” THANKS UBER EATS https://t.co/RTi5e5hHuj,1,1,3,_nhlsharks,Nikki 🦋,3504,2055,“Don’t eat kitty litter” THANKS UBER EATS twitter.com/soIoucity/stat…,14,2,2022
https://twitter.com/capittalism/status/1493022532349399043,2022-02-14 00:41:25+00:00,1493022532349399043,the problem with that uber eats commercial is that gwyneth paltrow is absolutely stupid enough to eat garbage,3,1,32,capittalism,chief bicycle officer,5966,1141,the problem with that uber eats commercial is that gwyneth paltrow is absolutely stupid enough to eat garbage,14,2,2022
https://twitter.com/AaronLevine_/status/1493022520550707200,2022-02-14 00:41:22+00:00,1493022520550707200,"The best part of the Uber Eats commercial were the disclaimers at the bottom of the screen.  ""Do not actually eat pencils."" ""Do not actually eat kitty litter.""",6,5,84,AaronLevine_,Aaron Levine,51290,1910,"The best part of the Uber Eats commercial were the disclaimers at the bottom of the screen.

""Do not actually eat pencils.""
""Do not actually eat kitty litter.""",14,2,2022
https://twitter.com/chrisbrogan/status/1493022491924697093,2022-02-14 00:41:15+00:00,1493022491924697093,"Did you catch the legalese under each Uber Eats scene? ""Prop food. Don't eat cat litter.""",1,5,36,chrisbrogan,Chris Brogan/Chief of Staff,322151,724,"Did you catch the legalese under each Uber Eats scene? ""Prop food. Don't eat cat litter.""",14,2,2022
https://twitter.com/AuntieAnnes/status/1493022484731514886,2022-02-14 00:41:14+00:00,1493022484731514886,you can eat Auntie Anne’s on Uber eats,2,6,66,AuntieAnnes,Auntie Anne's,65952,31939,you can eat Auntie Anne’s on Uber eats,14,2,2022
https://twitter.com/PaigeSully88/status/1493022471502512130,2022-02-14 00:41:10+00:00,1493022471502512130,The Uber eats commercial where ppl are dumb enough to eat inedible objects is basically twitter,2,3,18,PaigeSully88,paige s.,7642,967,The Uber eats commercial where ppl are dumb enough to eat inedible objects is basically twitter,14,2,2022
https://twitter.com/WajahatAli/status/1493022323598929925,2022-02-14 00:40:35+00:00,1493022323598929925,"""Prop food. Do not eat"" disclaimer needed for this Uber commercial because...America.",6,4,119,WajahatAli,Wajahat Ali,285806,1844,"""Prop food. Do not eat"" disclaimer needed for this Uber commercial because...America.",14,2,2022
https://twitter.com/FrederickMelo/status/1492998336697495554,2022-02-13 23:05:16+00:00,1492998336697495554,"Harper’s Magazine hiring assistant editor for $40,000, which in NYC means you’d have to eat cold mac and cheese someone threw out their Uber window leaving the bar. At least it’s Gouda tho. Biggest barrier breaking into this journalism is you basically need generational wealth https://t.co/PR1hNnsb2H",8,4,55,FrederickMelo,"Frederick Melo, Reporter",12768,3726,"Harper’s Magazine hiring assistant editor for $40,000, which in NYC means you’d have to eat cold mac and cheese someone threw out their Uber window leaving the bar. At least it’s Gouda tho. Biggest barrier breaking into this journalism is you basically need generational wealth twitter.com/Harpers/status…",13,2,2022
https://twitter.com/DanProft/status/1492985028837621760,2022-02-13 22:12:23+00:00,1492985028837621760,Trying to decide whether to cover my eyes and ears for Gwyneth Paltrow's Uber Eats #SuperBowl ad or wait to eat until after it airs. #superbowlads,1,4,36,DanProft,Dan Proft,20570,448,Trying to decide whether to cover my eyes and ears for Gwyneth Paltrow's Uber Eats #SuperBowl ad or wait to eat until after it airs. #superbowlads,13,2,2022
https://twitter.com/shaun___97/status/1492957870706634753,2022-02-13 20:24:28+00:00,1492957870706634753,@Uber_Support when you order food that let's you pick your sauce I picked bbq and it got delivered coverd in chillie sauce that I couldn't even eat you try the help on the app and get told the restaurant don't always read the special request how is it a special request??,1,0,0,shaun___97,Shaun,7,63,@Uber_Support when you order food that let's you pick your sauce I picked bbq and it got delivered coverd in chillie sauce that I couldn't even eat you try the help on the app and get told the restaurant don't always read the special request how is it a special request??,13,2,2022
https://twitter.com/Sundog512/status/1492946989306294279,2022-02-13 19:41:14+00:00,1492946989306294279,"Just saw a commercial for Uber Eats that shows people eating things that they shouldn’t eat…like aluminum foil, a diaper, and dishwashing liquid.   Given the current state of gullible trump supporters in this country, I think that is very irresponsible. 🤣😉",2,3,26,Sundog512,Mike From Texas,9943,9231,"Just saw a commercial for Uber Eats that shows people eating things that they shouldn’t eat…like aluminum foil, a diaper, and dishwashing liquid. 

Given the current state of gullible trump supporters in this country, I think that is very irresponsible. 🤣😉",13,2,2022
https://twitter.com/YoFCNMontage/status/1492770523637551105,2022-02-13 08:00:01+00:00,1492770523637551105,[𝗝𝗢𝗨𝗥 𝗗𝗘 𝗠𝗔𝗧𝗖𝗛 💥]   FC Nantes 🟡🟢 🆚 Stade de Reims 🔴⚪️ 🗓️ J2⃣4⃣ Ligue 1 Uber Eat ⌚️ 15h00 🏟️ Stade de la Beaujoire  @WillemGeubbels 🎥🔰  #FCNSDR https://t.co/BBLnrfyGtW,1,0,4,YoFCNMontage,Yo FCN 💛 💚 🔰 (Montage),63,24,"[𝗝𝗢𝗨𝗥 𝗗𝗘 𝗠𝗔𝗧𝗖𝗛 💥] 

FC Nantes 🟡🟢 🆚 Stade de Reims 🔴⚪️
🗓️ J2⃣4⃣ Ligue 1 Uber Eat
⌚️ 15h00
🏟️ Stade de la Beaujoire

@WillemGeubbels 🎥🔰

#FCNSDR https://t.co/BBLnrfyGtW",13,2,2022
https://twitter.com/Jrough76/status/1492659678131765248,2022-02-13 00:39:34+00:00,1492659678131765248,@Uber_Support  placed an order.  Paid extra for door to door.  The driver parked in front of the hotel instead of bringing it to my door or even coming inside.  I have no utensils even though I requested them.   I have over $40 worth of food I can’t eat.  WTH?  Do better!,1,1,0,Jrough76,Jill,22,40,@Uber_Support  placed an order.  Paid extra for door to door.  The driver parked in front of the hotel instead of bringing it to my door or even coming inside.  I have no utensils even though I requested them.   I have over $40 worth of food I can’t eat.  WTH?  Do better!,13,2,2022
https://twitter.com/PBSImpulse9/status/1492658925589696516,2022-02-13 00:36:34+00:00,1492658925589696516,What's up y'all It's Le wife...... Let me tell you what this negro just did....... So you all know when y'all order McDonald's from Uber eats they put a cookie in the bag for you for the free I look forward to these cookies seeing as how I don't really eat McDonald's like that,10,1,55,PBSImpulse9,Above Average Peso,2878,1643,"What's up y'all
It's Le wife......
Let me tell you what this negro just did.......
So you all know when y'all order McDonald's from Uber eats they put a cookie in the bag for you for the free I look forward to these cookies seeing as how I don't really eat McDonald's like that",13,2,2022
